#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B3D8BE
#Date Time: 2024-05-13 11:46:15.173
#Sample rate: 7447.13Hz
#Samples: 8000
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 3 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 600 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 700 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Custom
#Type: Custom1
#Frequency: 200 mHz
#Period: 5 s
#Amplitude: 500 mV
#Offset: 1.5 V
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
0.25566912,1.506007800203394,1.8754039157724
0.2558034,1.509694321285228,1.8754039157724
0.25593768,1.509694321285228,1.868056516224357
0.25607196,1.509694321285228,1.879077615546422
0.25620624,1.509694321285228,1.879077615546422
0.25634052,1.509694321285228,1.879077615546422
0.2564748,1.509694321285228,1.879077615546422
0.25660908,1.509694321285228,1.868056516224357
0.25674336,1.509694321285228,1.85336171712827
0.25687764,1.509694321285228,1.842340617806204
0.25701192,1.506007800203394,1.838666918032183
0.2571462,1.509694321285228,1.823972118936096
0.25728048,1.509694321285228,1.820298419162074
0.25741476,1.509694321285228,1.820298419162074
0.25754904,1.506007800203394,1.820298419162074
0.25768332,1.506007800203394,1.820298419162074
0.2578176,1.509694321285228,1.816624719388052
0.25795188,1.506007800203394,1.816624719388052
0.25808616,1.506007800203394,1.823972118936096
0.25822044,1.506007800203394,1.831319518484139
0.25835472,1.506007800203394,1.838666918032183
0.258489,1.509694321285228,1.85336171712827
0.25862328,1.509694321285228,1.857035416902291
0.25875756,1.509694321285228,1.860709116676313
0.25889184,1.506007800203394,1.85336171712827
0.25902612,1.509694321285228,1.85336171712827
0.2591604,1.506007800203394,1.868056516224357
0.25929468,1.509694321285228,1.871730215998378
0.25942896,1.509694321285228,1.886425015094466
0.25956324,1.509694321285228,1.890098714868487
0.25969752,1.509694321285228,1.890098714868487
0.2598318,1.509694321285228,1.879077615546422
0.25996608,1.509694321285228,1.879077615546422
0.26010036,1.509694321285228,1.879077615546422
0.26023464,1.506007800203394,1.879077615546422
0.26036892,1.509694321285228,1.879077615546422
0.2605032,1.509694321285228,1.879077615546422
0.26063748,1.509694321285228,1.886425015094466
0.26077176,1.509694321285228,1.8754039157724
0.26090604,1.509694321285228,1.857035416902291
0.26104032,1.509694321285228,1.85336171712827
0.2611746,1.506007800203394,1.831319518484139
0.26130888,1.509694321285228,1.827645818710117
0.26144316,1.509694321285228,1.820298419162074
