#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B3D8BE
#Date Time: 2024-05-13 11:14:20.526
#Sample rate: 7727.98Hz
#Samples: 8000
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 3 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 600 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 700 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Custom
#Type: Custom1
#Frequency: 200 mHz
#Period: 5 s
#Amplitude: 500 mV
#Offset: 1.65 V
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
0.05823,1.653468643476742,2.106847001535772
0.0583594,1.653468643476742,2.088478502665663
0.0584888,1.653468643476742,2.070110003795554
0.0586182,1.653468643476742,2.077457403343598
0.0587476,1.653468643476742,2.088478502665663
0.058877,1.653468643476742,2.114194401083815
0.0590064,1.653468643476742,2.117868100857837
0.0591358,1.653468643476742,2.092152202439685
0.0592652,1.653468643476742,2.092152202439685
0.0593946,1.653468643476742,2.092152202439685
0.059524,1.653468643476742,2.095825902213706
0.0596534,1.653468643476742,2.084804802891641
0.0597828,1.653468643476742,2.084804802891641
0.0599122,1.653468643476742,2.095825902213706
0.0600416,1.653468643476742,2.095825902213706
0.060171,1.653468643476742,2.095825902213706
0.0603004,1.653468643476742,2.095825902213706
0.0604298,1.653468643476742,2.092152202439685
0.0605592,1.653468643476742,2.092152202439685
0.0606886,1.653468643476742,2.092152202439685
0.060818,1.653468643476742,2.095825902213706
0.0609474,1.653468643476742,2.092152202439685
0.0610768,1.653468643476742,2.084804802891641
0.0612062,1.653468643476742,2.081131103117619
0.0613356,1.653468643476742,2.081131103117619
0.061465,1.653468643476742,2.081131103117619
0.0615944,1.653468643476742,2.084804802891641
0.0617238,1.653468643476742,2.099499601987728
0.0618532,1.653468643476742,2.092152202439685
0.0619826,1.653468643476742,2.10317330176175
0.062112,1.653468643476742,2.106847001535772
0.0622414,1.653468643476742,2.092152202439685
0.0623708,1.653468643476742,2.092152202439685
0.06250020000000001,1.653468643476742,2.073783703569576
0.06262959999999999,1.653468643476742,2.055415204699467
0.062759,1.653468643476742,2.066436304021532
0.0628884,1.653468643476742,2.073783703569576
0.0630178,1.653468643476742,2.095825902213706
0.0631472,1.653468643476742,2.095825902213706
0.0632766,1.653468643476742,2.084804802891641
0.063406,1.653468643476742,2.070110003795554
0.06353540000000001,1.653468643476742,2.095825902213706
0.06366479999999999,1.653468643476742,2.077457403343598
0.0637942,1.653468643476742,2.066436304021532
0.0639236,1.653468643476742,2.073783703569576
0.064053,1.653468643476742,2.081131103117619
0.0641824,1.653468643476742,2.051741504925445
0.0643118,1.653468643476742,2.077457403343598
0.0644412,1.653468643476742,2.081131103117619
0.06457060000000001,1.653468643476742,2.073783703569576
0.06469999999999999,1.653468643476742,2.081131103117619
0.0648294,1.653468643476742,2.077457403343598
0.0649588,1.653468643476742,2.077457403343598
0.0650882,1.653468643476742,2.088478502665663
0.0652176,1.653468643476742,2.088478502665663
0.065347,1.653468643476742,2.081131103117619
0.0654764,1.653468643476742,2.077457403343598
0.06560580000000001,1.653468643476742,2.077457403343598
0.06573519999999999,1.653468643476742,2.088478502665663
0.0658646,1.653468643476742,2.088478502665663
0.065994,1.653468643476742,2.095825902213706
0.0661234,1.653468643476742,2.110520701309794
0.0662528,1.653468643476742,2.10317330176175
0.0663822,1.653468643476742,2.10317330176175
0.0665116,1.653468643476742,2.099499601987728
0.06664100000000001,1.653468643476742,2.084804802891641
0.06677039999999999,1.653468643476742,2.073783703569576
0.0668998,1.653468643476742,2.077457403343598
0.0670292,1.653468643476742,2.092152202439685
0.0671586,1.653468643476742,2.106847001535772
0.067288,1.653468643476742,2.10317330176175
0.0674174,1.653468643476742,2.084804802891641
0.0675468,1.653468643476742,2.095825902213706
0.06767620000000001,1.653468643476742,2.10317330176175
0.06780559999999999,1.653468643476742,2.092152202439685
0.067935,1.653468643476742,2.081131103117619
0.0680644,1.653468643476742,2.084804802891641
0.0681938,1.653468643476742,2.081131103117619
0.0683232,1.653468643476742,2.066436304021532
0.0684526,1.657155164558575,2.088478502665663
0.068582,1.653468643476742,2.092152202439685
0.06871140000000001,1.657155164558575,2.081131103117619
0.06884079999999999,1.653468643476742,2.081131103117619
0.0689702,1.653468643476742,2.081131103117619
0.0690996,1.653468643476742,2.081131103117619
0.069229,1.653468643476742,2.092152202439685
